disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - trna aminoacylation	up-down	2.32	-2.11	3.34e-05	2.56e-04	33	32
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of carbohydrates	up-down	1.43	-1.72	3.18e-02	2.58e-04	243	247
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - cytosolic trna aminoacylation	up-down	1.84	-2.17	2.22e-02	2.80e-04	19	20
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - nucleotide excision repair	up-down	1.97	-1.89	6.66e-04	7.92e-04	90	94
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - formation of tc ner pre incision complex	up-down	1.84	-2.03	7.31e-03	9.00e-04	42	46
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - glutathione metabolism	up-down	1.71	-1.99	3.08e-02	1.07e-03	40	35
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - purine metabolism	up-down	1.49	-1.76	3.56e-02	1.16e-03	136	130
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - glycolysis	up-down	1.68	-1.89	2.29e-02	1.26e-03	59	63
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - transcription coupled nucleotide excision repair tc ner	up-down	1.81	-1.87	5.88e-03	1.61e-03	63	68
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - aminoacyl trna biosynthesis	up-down	2.27	-2.01	7.21e-05	2.13e-03	33	28
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - protein export	up-down	1.77	-2	4.30e-02	2.15e-03	22	19
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - cell cycle	up-down	2.24	-1.47	1.72e-08	2.16e-03	529	533
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - cell cycle mitotic	up-down	2.26	-1.52	1.72e-08	2.41e-03	435	443
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - global genome nucleotide excision repair gg ner	up-down	1.94	-1.87	1.41e-03	2.41e-03	71	73
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - regulation of expression of slits and robos	up-down	1.55	-1.73	2.32e-02	3.22e-03	113	133
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - runx1 regulates transcription of genes involved in differentiation of hscs	up-down	1.81	-1.78	5.58e-03	3.65e-03	83	94
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - cellular responses to external stimuli	up-down	1.36	-1.41	3.17e-02	8.58e-03	435	475
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - formation of incision complex in gg ner	up-down	1.91	-1.89	6.92e-03	9.25e-03	33	38
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - rho gtpases activate formins	up-down	1.89	-1.58	9.61e-04	1.34e-02	107	108
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - snrnp assembly	up-down	1.83	-1.77	1.17e-02	2.17e-02	45	44
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - dual incision in tc ner	up-down	1.59	-1.67	4.29e-02	2.23e-02	52	55
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - kinesins	up-down	1.8	-1.73	1.10e-02	2.99e-02	42	42
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - dna damage recognition in gg ner	up-down	1.82	-1.68	1.62e-02	3.19e-02	34	34
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - nuclear envelope ne reassembly	up-down	1.82	-1.65	8.32e-03	3.28e-02	50	54
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - cytokine cytokine receptor interaction	down-up	-1.74	2.67	3.87e-04	5.07e-09	213	218
Lung cancer	Alzheimer's disease	Canonical Pathways	naba - matrisome	down-up	-1.22	2.47	2.22e-02	5.07e-09	816	733
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	down-up	-2.13	2.57	7.42e-05	5.07e-09	87	91
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 4 and interleukin 13 signaling	down-up	-1.68	2.45	8.63e-03	2.48e-08	93	100
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - hematopoietic cell lineage	down-up	-1.82	2.4	3.68e-03	2.22e-07	70	78
Lung cancer	Alzheimer's disease	Canonical Pathways	naba - ecm glycoproteins	down-up	-1.61	2.16	4.78e-03	6.72e-07	167	135
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - class a 1 rhodopsin like receptors	down-up	-1.29	1.9	3.68e-02	8.78e-07	282	261
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - complement cascade	down-up	-1.96	2.46	4.50e-03	9.69e-07	45	50
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - elastic fibre formation	down-up	-1.65	2.57	4.57e-02	1.42e-06	41	37
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cell surface interactions at the vascular wall	down-up	-1.62	2.12	1.07e-02	4.29e-06	113	124
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - molecules associated with elastic fibres	down-up	-1.74	2.48	2.62e-02	6.69e-06	34	32
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - pathways in cancer	down-up	-1.4	1.76	1.28e-02	1.33e-05	282	300
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - jak stat signaling pathway	down-up	-1.69	1.95	3.66e-03	1.13e-04	123	131
Lung cancer	Alzheimer's disease	Canonical Pathways	pid - angiopoietin receptor pathway	down-up	-2.25	2.15	1.93e-04	3.10e-04	42	48
Lung cancer	Alzheimer's disease	Canonical Pathways	sa mmp cytokine connection	down-up	-2.06	2.31	6.83e-03	3.66e-04	13	13
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by interleukins	down-up	-1.59	1.54	2.39e-04	4.58e-04	372	396
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - graft versus host disease	down-up	-1.85	2.25	2.03e-02	4.94e-04	21	23
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 10 signaling	down-up	-1.93	2.12	4.76e-03	5.74e-04	39	43
Lung cancer	Alzheimer's disease	Canonical Pathways	pid - ap1 pathway	down-up	-1.64	1.96	1.42e-02	9.76e-04	62	67
Lung cancer	Alzheimer's disease	Canonical Pathways	pid - myc repress pathway	down-up	-1.74	1.96	1.03e-02	1.69e-03	56	57
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - hemostasis	down-up	-1.81	1.38	1.72e-08	3.82e-03	503	521
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - il17 pathway	down-up	-1.93	2.06	7.59e-03	4.50e-03	14	15
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - diseases of immune system	down-up	-1.9	2.04	1.31e-02	4.62e-03	22	21
Lung cancer	Alzheimer's disease	Canonical Pathways	naba - ecm affiliated	down-up	-1.47	1.73	2.66e-02	4.78e-03	116	103
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - il1r pathway	down-up	-2.04	2.08	5.58e-03	4.92e-03	26	26
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - viral myocarditis	down-up	-1.73	1.74	2.11e-02	5.49e-03	46	58
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - initial triggering of complement	down-up	-1.94	2.05	9.36e-03	5.65e-03	19	19
Lung cancer	Alzheimer's disease	Canonical Pathways	pid - tcr pathway	down-up	-2.04	1.81	4.77e-04	5.75e-03	56	56
Lung cancer	Alzheimer's disease	Canonical Pathways	pid - smad2 3nuclear pathway	down-up	-1.72	1.76	1.08e-02	5.92e-03	73	75
Lung cancer	Alzheimer's disease	Canonical Pathways	pid - amb2 neutrophils pathway	down-up	-1.97	1.9	4.28e-03	5.99e-03	38	40
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - akt pathway	down-up	-2.11	2	3.07e-03	6.21e-03	17	21
Lung cancer	Alzheimer's disease	Canonical Pathways	naba - basement membranes	down-up	-1.74	1.95	1.90e-02	6.28e-03	36	32
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - ctl pathway	down-up	-1.85	2.03	3.06e-02	6.32e-03	11	12
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - nfkb pathway	down-up	-1.81	2.03	2.32e-02	6.44e-03	19	20
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by gpcr	down-up	-1.38	1.31	1.32e-03	7.64e-03	756	657
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - leishmania infection	down-up	-1.89	1.69	2.94e-03	9.48e-03	53	58
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - granulocytes pathway	down-up	-2.1	1.93	2.30e-03	1.36e-02	15	15
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - leukocyte transendothelial migration	down-up	-1.74	1.6	2.06e-03	1.46e-02	103	102
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cytokine signaling in immune system	down-up	-1.43	1.25	5.13e-04	1.50e-02	681	707
Lung cancer	Alzheimer's disease	Canonical Pathways	pid - fcer1 pathway	down-up	-2.51	1.63	3.72e-07	1.59e-02	51	58
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - alk pathway	down-up	-1.74	1.8	2.66e-02	1.77e-02	34	34
Lung cancer	Alzheimer's disease	Canonical Pathways	pid - bcr 5pathway	down-up	-1.7	1.74	1.88e-02	1.98e-02	57	60
Lung cancer	Alzheimer's disease	Canonical Pathways	pid - rxr vdr pathway	down-up	-1.84	1.82	1.88e-02	2.14e-02	22	24
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - nthi pathway	down-up	-2.15	1.87	1.82e-03	2.28e-02	21	22
Lung cancer	Alzheimer's disease	Canonical Pathways	pid - cd8 tcr pathway	down-up	-2.21	1.68	1.87e-04	2.28e-02	48	47
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - lair pathway	down-up	-1.85	1.88	2.62e-02	2.43e-02	17	17
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - traf6 mediated nf kb activation	down-up	-1.72	1.82	3.69e-02	2.43e-02	22	20
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - classic pathway	down-up	-1.78	1.76	4.80e-02	3.03e-02	11	11
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - nod like receptor signaling pathway	down-up	-1.95	1.65	2.80e-03	3.28e-02	51	52
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - chronic myeloid leukemia	down-up	-1.66	1.57	1.27e-02	4.12e-02	62	66
Lung cancer	Alzheimer's disease	Canonical Pathways	biocarta - neutrophil pathway	down-up	-1.79	1.74	4.76e-02	4.27e-02	8	8
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - toll like receptor cascades	down-up	-1.74	1.43	1.41e-03	4.28e-02	134	132
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	up-down	2.21	-2.64	1.73e-05	5.07e-09	57	60
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - asparagine n linked glycosylation	up-down	1.53	-2.17	1.13e-02	5.07e-09	223	237
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - assembly of the pre replicative complex	up-down	2.39	-2.6	9.20e-07	5.07e-09	59	62
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - auf1 hnrnp d0 binds and destabilizes mrna	up-down	1.95	-2.65	2.77e-03	5.07e-09	43	48
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle checkpoints	up-down	2.55	-2.16	1.72e-08	5.07e-09	235	234
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - defective cftr causes cystic fibrosis	up-down	1.89	-2.72	3.92e-03	5.07e-09	50	51
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of gli1 by the proteasome	up-down	1.92	-2.69	2.80e-03	5.07e-09	50	53
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication	up-down	2.39	-2.47	1.72e-08	5.07e-09	112	113
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - hedgehog ligand biogenesis	up-down	1.96	-2.66	1.60e-03	5.07e-09	53	54
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv infection	up-down	1.8	-2.45	3.17e-04	5.07e-09	187	197
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - host interactions of hiv factors	up-down	1.86	-2.51	1.25e-03	5.07e-09	105	113
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of rna	up-down	2.1	-2.2	1.72e-08	5.07e-09	526	508
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial protein import	up-down	2.07	-2.66	3.87e-04	5.07e-09	55	47
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial translation	up-down	2.4	-2.76	5.97e-08	5.07e-09	84	61
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic g2 g2 m phases	up-down	2	-2.26	1.34e-05	5.07e-09	154	163
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic metaphase and anaphase	up-down	2.33	-2.28	1.72e-08	5.07e-09	185	185
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - negative regulation of notch4 signaling	up-down	1.87	-2.85	6.92e-03	5.07e-09	46	50
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - orc1 removal from chromatin	up-down	2.32	-2.68	2.11e-06	5.07e-09	62	65
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of pten stability and activity	up-down	1.74	-2.58	1.32e-02	5.07e-09	57	63
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of ras by gaps	up-down	1.9	-2.85	4.47e-03	5.07e-09	56	55
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of runx2 expression and activity	up-down	1.78	-2.59	6.55e-03	5.07e-09	62	67
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - respiratory electron transport	up-down	1.75	-3.19	5.76e-03	5.07e-09	75	67
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	up-down	1.82	-3.3	3.19e-03	5.07e-09	94	85
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - separation of sister chromatids	up-down	2.31	-2.35	1.72e-08	5.07e-09	150	152
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - switching of origins to a post replicative state	up-down	2.34	-2.7	8.47e-07	5.07e-09	76	77
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - the citric acid tca cycle and respiratory electron transport	up-down	1.91	-3.3	8.98e-05	5.07e-09	140	129
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - the role of gtse1 in g2 m progression after g2 checkpoint	up-down	2.09	-2.54	4.15e-04	5.07e-09	54	66
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - translation	up-down	2.5	-2.49	1.72e-08	5.07e-09	219	212
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of polyamines	up-down	2.06	-2.6	4.77e-04	5.32e-09	51	52
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of axin	up-down	1.85	-2.6	7.43e-03	6.93e-09	46	49
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - proteasome	up-down	2.03	-2.64	2.75e-03	7.66e-09	38	39
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of dvl	up-down	2.04	-2.57	1.04e-03	8.12e-09	48	51
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication pre initiation	up-down	2.46	-2.48	3.70e-08	1.16e-08	76	78
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cross presentation of soluble exogenous antigens endosomes	up-down	1.9	-2.63	4.17e-03	1.37e-08	42	43
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - post translational protein modification	up-down	1.26	-1.65	2.36e-02	2.07e-08	1112	1021
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c mediated degradation of cell cycle proteins	up-down	2.26	-2.49	1.34e-05	2.21e-08	70	73
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - scf skp2 mediated degradation of p27 p21	up-down	2.03	-2.51	9.61e-04	2.48e-08	52	57
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - protein localization	up-down	1.57	-2.32	1.79e-02	4.66e-08	136	131
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular response to hypoxia	up-down	1.75	-2.48	1.42e-02	5.04e-08	64	67
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of expression of slits and robos	up-down	1.55	-2.24	2.32e-02	5.28e-08	113	133
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cristae formation	up-down	1.97	-2.62	5.88e-03	5.36e-08	24	23
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of mrna stability by proteins that bind au rich elements	up-down	1.82	-2.39	5.00e-03	7.19e-08	71	76
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - stabilization of p53	up-down	2.07	-2.49	7.13e-04	7.39e-08	46	51
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - asymmetric localization of pcp proteins	up-down	1.86	-2.47	5.60e-03	7.92e-08	54	56
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - g2 m checkpoints	up-down	2.39	-2.22	1.72e-08	9.31e-08	130	137
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - dectin 1 mediated noncanonical nf kb signaling	up-down	1.81	-2.46	8.69e-03	1.18e-07	52	57
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of runx3 expression and activity	up-down	1.93	-2.45	4.08e-03	1.96e-07	46	51
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - abc transporter disorders	up-down	1.68	-2.36	1.55e-02	4.00e-07	62	64
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - s phase	up-down	2.06	-2.2	2.20e-06	5.17e-07	144	140
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cyclin a cdk2 associated events at s phase entry	up-down	1.82	-2.31	2.54e-03	5.78e-07	75	77
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - abc family proteins mediated transport	up-down	1.65	-2.28	2.14e-02	1.00e-06	82	84
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - m phase	up-down	2.17	-1.84	1.72e-08	1.80e-06	305	316
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle	up-down	2.24	-1.7	1.72e-08	1.81e-06	529	534
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - pyruvate metabolism and citric acid tca cycle	up-down	1.64	-2.42	4.24e-02	1.88e-06	49	48
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - citrate cycle tca cycle	up-down	1.83	-2.45	1.86e-02	1.94e-06	27	29
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - uch proteinases	up-down	1.87	-2.25	4.28e-03	1.99e-06	74	76
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - g1 s dna damage checkpoints	up-down	2.01	-2.31	5.28e-04	2.00e-06	57	61
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - pcp ce pathway	up-down	1.58	-2.25	3.69e-02	2.11e-06	82	82
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - processing of capped intron containing pre mrna	up-down	1.75	-2.01	6.71e-04	2.11e-06	194	188
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - transcription coupled nucleotide excision repair tc ner	up-down	1.81	-2.3	5.88e-03	2.86e-06	63	69
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - nucleotide excision repair	up-down	1.97	-2.23	6.66e-04	3.27e-06	90	95
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of tc ner pre incision complex	up-down	1.84	-2.36	7.31e-03	4.15e-06	42	47
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv life cycle	up-down	1.68	-2.1	7.69e-03	7.24e-06	119	126
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - mapk6 mapk4 signaling	up-down	1.65	-2.2	1.80e-02	8.14e-06	77	79
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - trna aminoacylation	up-down	2.32	-2.38	3.34e-05	1.01e-05	33	32
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle mitotic	up-down	2.26	-1.7	1.72e-08	1.21e-05	435	444
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular responses to external stimuli	up-down	1.36	-1.65	3.17e-02	3.11e-05	435	475
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - citric acid cycle tca cycle	up-down	1.86	-2.35	1.97e-02	3.77e-05	19	20
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - pten regulation	up-down	1.53	-2.05	2.62e-02	4.83e-05	122	118
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - golgi to er retrograde transport	up-down	1.86	-2.11	9.53e-04	5.04e-05	98	104
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - aminoacyl trna biosynthesis	up-down	2.27	-2.3	7.21e-05	5.35e-05	33	28
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic g1 phase and g1 s transition	up-down	2.11	-1.93	2.63e-06	6.43e-05	136	138
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of amino acids and derivatives	up-down	1.86	-1.75	1.03e-05	8.41e-05	277	281
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing	up-down	1.61	-1.91	8.24e-03	8.89e-05	154	147
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - global genome nucleotide excision repair gg ner	up-down	1.94	-2.11	1.41e-03	1.23e-04	71	74
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - cytosolic trna aminoacylation	up-down	1.84	-2.25	2.22e-02	1.86e-04	19	20
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - ub specific processing proteases	up-down	1.6	-1.85	1.13e-02	2.58e-04	151	160
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - intra golgi and retrograde golgi to er traffic	up-down	1.62	-1.82	6.96e-03	3.65e-04	153	157
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - deubiquitination	up-down	1.48	-1.76	2.44e-02	3.66e-04	219	217
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing	up-down	2.16	-1.95	1.60e-05	4.38e-04	94	84
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - dual incision in tc ner	up-down	1.59	-2.03	4.29e-02	6.07e-04	52	56
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of incision complex in gg ner	up-down	1.91	-2.03	6.92e-03	9.27e-04	33	39
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - rrna processing	up-down	1.97	-1.8	4.47e-05	9.76e-04	137	146
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - viral messenger rna synthesis	up-down	1.77	-2.03	1.97e-02	1.19e-03	35	38
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - tnfr2 non canonical nf kb pathway	up-down	1.62	-1.91	2.04e-02	1.21e-03	86	88
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - rrna modification in the nucleus and cytosol	up-down	1.99	-2.01	1.60e-03	1.44e-03	49	47
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic spindle checkpoint	up-down	2.3	-1.83	8.47e-07	1.78e-03	92	86
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - dna repair	up-down	2.15	-1.64	1.72e-08	1.89e-03	255	254
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - snrnp assembly	up-down	1.83	-1.95	1.17e-02	2.35e-03	45	44
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - disorders of transmembrane transporters	up-down	1.53	-1.71	1.75e-02	3.42e-03	144	147
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by tp53	up-down	1.64	-1.57	6.40e-04	4.27e-03	308	291
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by runx2	up-down	1.46	-1.76	4.92e-02	4.78e-03	106	108
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - copi dependent golgi to er retrograde traffic	up-down	2.01	-1.8	6.40e-04	6.27e-03	71	75
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing in the nucleus	up-down	2.03	-1.88	9.64e-04	6.43e-03	49	46
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - dna damage recognition in gg ner	up-down	1.82	-1.88	1.62e-02	7.19e-03	34	34
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - ns1 mediated effects on host pathways	up-down	1.78	-1.88	2.56e-02	7.78e-03	32	34
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - glucose metabolism	up-down	1.92	-1.72	1.39e-03	8.48e-03	78	82
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - purine metabolism	up-down	1.49	-1.67	3.56e-02	1.06e-02	136	130
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - influenza infection	up-down	1.55	-1.67	3.59e-02	1.08e-02	94	116
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - rho gtpases activate formins	up-down	1.89	-1.69	9.61e-04	1.21e-02	107	109
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - rna polymerase iii transcription initiation from type 1 promoter	up-down	1.76	-1.88	2.64e-02	1.29e-02	25	21
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - aurka activation by tpx2	up-down	1.68	-1.67	2.22e-02	1.65e-02	58	61
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - glycolysis	up-down	1.68	-1.67	2.29e-02	1.65e-02	59	63
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - gluconeogenesis	up-down	2.06	-1.82	1.96e-03	1.93e-02	30	32
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - runx1 regulates transcription of genes involved in differentiation of hscs	up-down	1.81	-1.68	5.58e-03	1.98e-02	83	94
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - alanine aspartate and glutamate metabolism	up-down	2	-1.8	3.56e-03	1.99e-02	27	25
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of mature transcript to cytoplasm	up-down	1.74	-1.62	1.34e-02	2.26e-02	63	61
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic prometaphase	up-down	2.12	-1.52	5.07e-07	2.43e-02	158	160
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of sister chromatid cohesion	up-down	2.27	-1.58	8.47e-07	2.50e-02	99	99
Lung cancer	Alzheimer's disease	Canonical Pathways	kegg - protein export	up-down	1.77	-1.83	4.30e-02	2.54e-02	22	19
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of the slbp dependant mature mrna	up-down	1.73	-1.76	4.35e-02	2.60e-02	29	30
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - protein ubiquitination	up-down	1.71	-1.64	1.92e-02	2.61e-02	66	58
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial trna aminoacylation	up-down	2.19	-1.79	6.71e-04	2.72e-02	15	14
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of ap sites via the multiple nucleotide patch replacement pathway	up-down	1.88	-1.73	1.37e-02	2.78e-02	23	22
Lung cancer	Alzheimer's disease	Canonical Pathways	reactome - nuclear envelope ne reassembly	up-down	1.82	-1.65	8.32e-03	2.93e-02	50	54
